@relation docs
@attribute nissuesbycreator integer
@attribute nissuesbycreatorclosed integer
@attribute ncommitsbycreator integer
@attribute nissuescreatedinproject integer
@attribute nissuescreatedinprojectclosed integer
@attribute ncommitsinproject integer
@attribute issuecleanedbodylen integer
@attribute timeopen {0,14}

@data
31,23,255,98,64,390,220,0
0,0,0,100,67,395,255,0
33,25,260,101,68,395,250,14
5,0,17,46,30,215,81,14
2,1,2,99,69,407,401,14
34,27,261,104,70,401,124,14
1,0,0,96,66,350,137,0
27,22,221,95,66,347,79,14
31,23,265,97,63,394,210,14
28,24,220,96,68,348,24,0
5,1,33,80,56,322,83,14
28,20,206,81,56,322,63,0
29,21,205,82,55,322,143,0
28,20,177,69,44,284,461,14
27,20,175,67,43,278,56,14
28,20,175,68,43,278,99,14
29,21,177,67,43,282,125,14
4,1,17,61,37,268,126,0
0,0,0,98,69,361,344,14
26,22,169,56,38,286,94,0
0,0,0,57,37,277,928,14
1,0,0,58,37,276,192,0
0,0,0,55,34,356,160,0
5,2,6,56,34,355,77,0
6,2,6,57,34,355,144,0
0,0,0,57,34,353,683,0
1,0,0,58,34,353,433,0
0,0,0,59,34,352,179,0
0,0,0,61,33,351,396,0
2,0,41,61,33,352,225,0
0,0,0,62,33,352,744,0
6,2,5,63,33,352,408,0
2,0,0,64,33,352,138,14
3,0,0,65,33,352,65,0
25,20,196,66,33,352,100,0
26,24,196,67,39,356,173,0
27,25,201,68,42,361,129,14
7,3,5,68,44,388,270,0
0,0,0,69,45,388,61,14
4,1,0,69,47,413,52,0
0,0,0,71,52,418,698,0
0,0,0,72,53,420,325,0
7,6,9,73,54,420,335,0
5,3,0,74,62,423,61,0
3,1,33,74,63,423,239,0
2,1,0,75,63,423,340,0
0,0,0,76,63,423,400,0
0,0,0,72,55,412,351,0
0,0,0,73,55,414,193,14
0,0,0,74,55,416,261,14
0,0,0,75,56,417,204,14
6,4,0,76,56,420,116,0
0,0,0,77,57,423,253,0
0,0,0,78,58,425,301,0
4,1,38,77,59,433,90,14
0,0,0,78,59,439,142,0
0,0,0,79,60,439,1325,14
4,2,48,79,65,441,153,0
5,3,48,80,66,441,275,14
0,0,2,81,66,454,0,0
22,22,225,81,66,458,222,14
0,0,0,81,65,459,442,0
2,2,2,81,65,456,184,0
0,0,0,80,64,454,19,0
7,10,23,81,64,454,89,0
8,10,23,82,64,454,167,0
6,2,54,84,64,463,247,0
1,1,0,84,65,474,1308,0
2,1,46,86,65,475,647,0
21,18,239,86,66,477,220,0
23,19,239,88,68,485,74,14
0,0,0,90,70,496,310,0
0,0,0,90,70,491,105,0
0,0,0,89,72,492,341,0
0,0,0,91,72,489,157,0
2,1,0,93,72,487,2912,0
0,0,0,95,73,488,212,0
0,0,0,90,72,488,439,0
1,0,0,97,86,492,143,14
1,0,0,98,88,489,26,0
5,4,71,99,88,489,324,0
2,0,0,100,88,487,134,0
3,3,0,100,90,489,64,0
0,0,0,101,91,490,231,0
23,25,226,101,95,486,150,14
0,0,0,102,96,490,80,0
0,0,0,103,96,490,110,0
9,12,21,104,97,488,208,0
2,0,0,104,97,486,668,0
20,23,214,105,98,482,94,0
22,25,209,107,104,473,270,14
6,2,3,110,102,476,1079,0
0,0,0,111,102,477,279,0
7,2,3,112,102,477,415,0
0,0,0,110,105,476,393,14
7,7,77,108,104,466,154,0
0,0,0,109,103,457,237,0
2,2,0,109,101,438,325,0
9,12,23,110,102,438,427,0
8,7,77,111,101,427,567,0
0,0,0,110,102,438,315,0
1,0,0,110,105,454,238,0
15,19,185,111,106,455,33,14
0,0,0,92,93,327,991,0
9,9,66,90,86,307,170,0
0,0,0,90,85,312,348,0
13,12,123,92,86,315,176,0
14,12,123,93,86,315,54,0
0,0,0,89,79,340,213,14
1,0,0,88,78,337,298,14
0,0,0,92,76,327,141,0
0,0,0,91,76,329,28,0
2,1,0,89,70,314,100,0
8,4,3,87,71,296,105,14
9,4,3,88,71,296,0,14
10,4,3,89,71,296,0,14
11,4,3,90,71,296,0,14
12,4,3,91,71,295,0,14
3,2,0,94,71,296,526,14
16,14,140,95,72,300,425,0
0,0,0,95,72,299,174,0
0,0,0,95,73,300,42,0
0,0,0,91,72,276,805,0
8,7,56,92,73,271,92,0
0,0,6,93,74,272,371,0
16,17,118,93,75,272,63,0
14,16,109,80,68,272,107,0
15,13,109,81,57,270,238,0
0,0,0,83,55,271,474,0
4,2,0,80,53,270,445,0
17,13,111,81,52,272,216,0
0,0,0,79,52,293,453,14
13,7,1,80,55,296,120,14
12,2,1,79,50,296,231,14
0,0,0,81,55,300,2127,0
18,13,117,84,53,297,374,14
3,1,1,82,46,298,283,14
0,0,0,82,46,302,63,0
16,11,121,80,46,298,1092,0
0,0,0,80,44,298,150,0
7,4,52,81,43,299,51,0
17,12,122,82,44,300,1,0
18,12,122,83,44,300,722,0
5,4,0,84,48,304,293,0
1,1,0,85,49,304,121,0
2,0,0,83,52,312,282,0
7,5,55,89,54,320,602,0
0,0,0,90,54,325,323,0
5,4,0,88,56,329,344,0
1,1,0,91,57,331,137,0
21,17,123,96,56,326,290,0
0,0,0,96,58,307,31,0
