@relation Cataclysm-DDA
@attribute nissuesbycreator integer
@attribute nissuesbycreatorclosed integer
@attribute ncommitsbycreator integer
@attribute nissuescreatedinproject integer
@attribute nissuescreatedinprojectclosed integer
@attribute ncommitsinproject integer
@attribute issuecleanedbodylen integer
@attribute timeopen {0,30}

@data
2,0,21,137,44,1081,397,0
0,0,0,140,44,1083,653,0
1,0,1,142,44,1083,173,0
2,0,0,143,45,1084,127,0
72,26,244,138,44,1081,133,0
3,0,21,144,47,1087,281,0
0,0,0,187,52,1133,379,0
1,0,2,185,51,1127,293,0
1,0,0,188,52,1136,177,0
2,1,1,190,53,1155,133,0
3,1,1,191,53,1155,266,0
13,0,3,192,53,1168,259,0
0,0,16,194,53,1182,630,0
11,0,1,172,50,1114,144,0
1,0,0,107,43,1068,306,0
5,0,0,115,43,1068,171,0
14,4,10,195,57,1199,149,0
8,2,28,196,57,1199,511,0
15,5,12,197,58,1200,174,0
3,3,231,167,50,1114,190,0
1,0,0,160,50,1112,374,0
0,0,0,165,50,1110,190,0
0,0,0,171,50,1115,610,0
0,0,2,179,51,1118,171,0
6,1,0,199,71,1229,223,0
16,7,14,200,71,1229,288,0
0,0,1,201,72,1229,272,0
1,0,1,203,72,1231,536,0
9,2,0,204,72,1230,144,0
83,28,289,206,72,1231,256,0
2,1,0,207,72,1235,51,0
4,3,4,208,73,1249,173,0
6,4,237,209,75,1263,331,0
11,3,0,212,77,1263,326,0
9,4,61,217,78,1283,240,0
10,4,61,218,79,1289,162,0
4,1,0,163,50,1110,1023,0
17,8,16,222,82,1335,255,0
18,8,17,223,82,1336,115,0
0,0,0,224,82,1339,302,0
2,0,0,219,82,1305,217,0
11,4,86,225,82,1349,267,0
12,4,86,226,82,1349,360,0
5,1,0,178,50,1115,99,0
5,4,19,227,85,1367,240,0
6,4,19,228,85,1385,157,0
3,1,0,154,50,1110,270,0
0,0,0,162,50,1111,14,0
1,0,0,185,52,1128,0,0
2,0,9,149,50,1108,0,0
1,0,20,234,95,1435,120,0
17,4,97,236,95,1447,149,0
85,30,317,237,95,1453,250,0
13,4,0,239,95,1457,155,0
2,0,0,241,96,1459,119,0
8,0,1,169,50,1115,183,0
1,0,9,145,47,1088,275,0
3,3,0,245,101,1491,71,0
20,6,121,247,107,1531,425,0
0,0,0,184,51,1123,1140,0
0,0,0,182,51,1121,45,0
3,0,0,248,110,1561,263,0
0,0,0,155,50,1111,133,0
0,0,5,249,112,1559,555,0
0,0,5,250,112,1553,189,0
8,2,0,158,50,1112,102,0
6,1,27,258,117,1592,289,0
2,2,27,260,120,1607,177,0
0,0,0,262,120,1609,432,0
1,1,5,263,120,1608,125,0
0,0,0,265,120,1615,77,0
15,7,0,266,121,1626,422,0
1,0,0,271,125,1610,708,0
4,4,0,272,125,1608,126,0
16,8,0,277,125,1601,351,0
0,0,47,278,125,1603,1094,0
9,7,26,280,126,1602,73,0
67,25,239,106,43,1068,660,30
0,0,0,159,50,1112,290,0
0,0,0,284,131,1607,156,0
2,0,0,286,131,1607,283,0
1,0,0,289,132,1610,241,0
0,0,0,290,132,1611,53,0
1,0,0,251,112,1551,381,0
1,1,6,291,134,1610,66,0
4,2,0,295,137,1620,238,0
17,9,0,296,138,1618,441,0
18,9,0,296,138,1618,682,0
2,0,0,297,138,1623,45,0
2,0,0,299,141,1626,620,0
3,0,0,300,141,1623,665,0
5,2,0,301,141,1621,203,0
0,0,0,301,142,1623,217,0
26,12,167,304,143,1630,262,0
0,0,0,309,143,1631,118,0
7,3,0,311,143,1631,301,0
1,0,0,313,143,1632,393,0
0,0,2,312,144,1636,255,0
4,1,0,316,150,1647,521,0
0,0,0,319,150,1668,419,0
4,0,0,168,50,1117,6360,30
5,5,0,334,152,1690,55,0
11,2,7,338,152,1695,265,0
2,1,0,339,152,1695,524,0
29,13,206,344,153,1689,220,0
3,1,0,344,152,1691,855,0
8,1,28,341,152,1690,591,0
13,2,8,345,152,1690,194,0
3,1,0,346,152,1690,39,0
8,2,0,347,152,1689,186,0
1,1,0,348,153,1689,1219,0
0,0,0,343,152,1692,80,0
11,5,0,342,152,1694,202,0
0,0,0,357,158,1700,686,0
32,14,223,358,163,1714,235,0
0,0,0,358,163,1712,1325,0
3,3,34,341,152,1694,327,0
1,0,0,335,152,1692,349,0
2,1,0,346,153,1688,173,0
0,0,0,363,166,1725,143,0
1,0,0,364,166,1726,303,0
1,1,0,365,166,1730,573,0
5,2,0,369,167,1738,456,0
2,0,0,371,167,1744,68,0
12,2,8,342,153,1690,157,0
6,2,22,173,50,1110,265,30
5,0,0,176,50,1113,224,30
81,27,262,181,51,1120,106,30
