@relation wet-boew
@attribute nissuesbycreator integer
@attribute nissuesbycreatorclosed integer
@attribute ncommitsbycreator integer
@attribute nissuescreatedinproject integer
@attribute nissuescreatedinprojectclosed integer
@attribute ncommitsinproject integer
@attribute issuecleanedbodylen integer
@attribute timeopen {1,7,14,30,90,180,365,1000}
@data
5,5,6,221,189,1169,1124,1
3,3,18,220,189,1162,0,1
6,7,6,220,187,1143,46,1
5,5,0,219,187,1144,347,1
15,13,0,219,187,1141,532,7
14,13,0,218,187,1141,1168,7
4,4,0,219,187,1138,89,1
2,2,16,218,186,1131,97,1
2,1,0,217,185,1129,280,1
12,8,0,216,185,1129,138,7
1,1,0,216,185,1129,316,30
0,0,0,215,184,1129,236,1
0,0,0,215,184,1104,93,1
5,5,0,214,184,1102,550,1
2,2,0,213,184,1100,623,1
12,8,65,212,183,1100,32,1
1,1,11,214,183,1082,0,1
0,0,11,213,181,1079,0,1
11,7,0,211,180,1055,142,1
3,3,156,210,179,1055,506,30
1,2,0,209,179,1055,397,30
4,4,0,208,179,1054,464,1
7,7,6,207,177,1053,100,1
9,8,0,209,179,1067,397,1
1,1,0,211,181,1066,263,1
4,3,0,209,180,1065,246,1
3,2,16,208,180,1064,788,7
10,7,0,207,180,1064,235,90
3,3,0,207,179,1060,523,1
3,2,0,207,167,1040,968,1
6,6,5,206,166,1033,109,1
9,4,0,205,161,1002,204,1
5,5,4,204,159,999,62,1
12,11,0,203,158,999,470,90
2,2,0,202,159,999,958,7
6,6,0,201,156,999,0,1
0,0,0,200,157,993,701,1
0,0,0,199,157,991,95,7
13,7,0,199,155,992,434,7
12,7,0,198,155,992,303,1
0,0,0,199,152,983,110,1
1,1,0,197,152,983,61,1
0,0,0,197,152,971,197,90
4,4,3,197,155,959,217,1
1,1,4,199,159,962,658,7
11,7,0,199,159,962,651,7
5,5,0,202,159,966,39,1
4,4,0,202,157,966,0,1
0,0,0,202,159,953,354,7
2,2,0,203,158,946,150,7
10,7,0,202,158,943,137,7
3,3,0,201,158,928,0,1
2,2,0,200,156,921,0,1
13,11,176,199,156,896,99,7
3,3,0,198,154,890,194,1
14,9,33,197,151,886,415,1
2,1,120,195,149,885,411,14
9,6,0,194,149,885,837,1
8,6,0,192,148,885,398,7
6,5,0,191,148,885,826,1
11,10,0,190,148,885,205,1
21,21,11,191,148,868,310,1
10,9,17,190,146,850,384,7
2,2,0,189,146,850,332,1
1,1,0,187,145,844,97,1
4,1,0,186,144,841,265,14
7,5,0,185,144,836,760,14
4,3,0,184,144,834,1567,1
3,1,0,183,144,831,374,7
2,1,0,182,144,830,164,7
1,1,0,180,144,826,183,1
0,0,0,179,143,817,3524,90
20,21,11,178,142,815,142,1
0,0,0,178,142,809,95,1
12,8,148,177,142,809,460,7
0,0,0,176,143,808,558,1
0,0,0,177,143,804,1350,7
6,3,0,174,142,780,291,30
13,9,16,173,141,771,155,90
5,4,0,172,141,766,55,1
4,4,4,171,140,764,0,1
5,3,0,170,140,764,87,14
3,3,4,169,139,764,0,1
4,3,0,168,139,755,249,30
0,0,1,167,137,726,340,1
3,2,0,166,135,724,149,1
2,2,2,165,135,724,0,1
4,4,0,164,135,723,681,30
23,21,11,163,134,721,165,1
1,1,0,162,133,715,17,1
0,0,0,161,130,715,0,1
2,1,0,161,130,715,135,1
5,5,407,160,129,711,90,1
4,4,408,159,128,712,137,1
11,6,121,158,128,723,110,7
1,1,0,157,128,719,91,30
10,6,120,156,128,714,50,7
1,1,0,155,127,712,5,1
0,0,0,154,126,712,19,1
22,21,11,153,126,709,549,30
0,0,0,152,124,692,517,30
10,9,0,151,124,692,293,7
3,3,0,150,124,688,721,1
12,8,3,149,124,688,165,1
11,7,3,149,123,677,196,90
10,7,3,148,123,677,108,1
9,5,13,146,116,646,65,1
8,5,13,145,116,646,65,1
7,5,13,144,116,646,82,1
6,5,13,143,116,646,85,1
1,1,0,142,116,646,320,1
2,1,0,141,114,618,52,1
0,0,0,140,111,603,421,1
8,8,0,139,111,603,264,1
0,0,0,138,110,603,39,1
1,1,0,137,108,599,265,1
1,1,0,136,107,581,278,7
7,4,0,135,106,569,1227,30
3,3,1,134,103,527,645,7
9,5,66,133,103,519,56,14
21,19,11,132,101,518,311,1
20,19,11,130,101,506,443,7
2,0,0,129,100,495,1475,90
0,0,0,128,100,495,243,7
1,1,0,126,100,494,474,1
0,0,0,124,99,492,542,1
0,0,0,123,99,492,416,14
0,0,0,122,96,483,648,1
5,3,0,121,94,470,463,7
0,0,0,120,93,468,1111,1
1,1,0,118,93,460,931,1
0,0,0,116,91,443,179,7
9,5,0,115,90,441,62,1
4,3,0,114,90,441,617,90
3,3,0,113,90,428,92,30
1,0,0,112,88,410,293,1
2,1,0,111,88,409,851,1
0,0,0,108,85,400,380,1
0,0,0,107,85,400,557,1
0,0,0,106,85,400,427,14
7,4,38,105,83,399,73,1
6,3,38,104,82,399,27,1
4,3,0,103,75,385,160,1
3,3,0,102,75,385,232,1
2,2,1,101,75,385,94,1
8,4,0,100,75,383,196,90
7,4,0,99,75,383,275,7
0,0,0,98,74,383,279,1
0,0,0,97,73,383,394,7
3,0,0,96,73,383,189,7
2,0,0,95,70,381,393,7
1,0,0,94,70,377,508,30
0,0,0,93,69,377,981,1
2,2,0,92,67,377,175,1
2,0,0,91,67,377,241,1
1,0,0,90,67,377,438,1
0,0,0,89,67,377,745,1
2,1,0,88,64,367,338,7
7,4,0,87,63,365,678,7
5,2,0,86,63,365,1088,1
6,4,0,85,63,365,255,1
18,18,11,84,61,363,665,1
1,0,0,83,60,360,137,1
4,1,0,81,60,360,620,1
0,0,0,80,60,351,139,30
3,0,0,79,59,351,483,90
2,0,0,78,59,351,496,1
1,0,0,77,59,351,391,90
1,1,0,76,58,347,1409,30
0,0,0,75,58,347,395,7
0,0,0,74,58,347,100,1
0,0,0,73,56,346,20,1
0,0,3,72,56,346,155,1
1,1,20,71,55,344,943,90
0,0,0,70,55,344,185,1
0,0,0,68,54,330,567,1
0,0,0,67,53,319,369,1
0,0,0,66,52,305,451,14
5,4,0,65,52,294,294,14
0,0,20,64,52,290,275,7
4,4,0,63,52,289,319,90
0,0,0,62,44,263,566,180
1,0,0,61,44,259,1954,30
0,0,0,59,43,251,1425,7
3,0,0,58,41,251,186,1
2,0,0,57,41,251,186,7
1,0,0,56,41,251,178,1
3,2,156,55,39,245,61,1
0,0,0,54,39,245,244,7
3,3,1,53,39,244,418,1
5,3,21,52,39,234,252,90
2,2,152,51,38,228,315,14
1,1,152,50,37,228,116,1
0,0,0,49,36,228,306,14
6,4,0,48,36,216,207,180
4,3,0,46,35,209,197,1
2,2,0,45,35,196,1275,7
3,2,0,44,33,196,150,1
4,3,13,43,33,195,196,7
3,3,13,42,33,195,69,1
0,0,0,41,32,192,687,1
1,1,1,40,32,192,629,30
1,0,0,39,32,192,514,90
0,0,0,38,31,183,279,30
1,1,0,37,31,183,652,1
0,0,0,36,30,183,117,1
2,2,13,35,29,180,0,1
1,0,0,34,27,163,143,1
0,0,0,33,27,163,61,1
2,1,0,32,26,159,187,1
17,16,11,31,25,159,488,1
16,15,10,30,24,155,117,1
15,13,10,29,21,151,819,1
4,3,13,28,21,140,407,90
14,13,10,27,21,137,410,7
1,0,0,26,17,120,166,1
1,0,0,25,17,118,999,180
0,0,0,24,17,118,620,1
0,0,83,23,17,116,834,7
3,3,7,22,14,111,315,90
13,10,5,21,12,98,1147,1
12,9,5,20,11,98,460,1
2,1,7,19,11,98,117,1
11,8,5,18,9,98,522,1
10,8,2,16,9,93,610,30
9,7,2,15,8,93,56,1
8,6,2,14,7,93,289,1
7,5,1,13,6,90,406,1
6,3,0,12,4,89,2373,1
1,0,7,11,4,89,393,1
1,1,0,10,4,89,867,14
0,0,7,9,3,80,414,7
5,2,0,8,3,80,297,7
4,1,0,7,2,72,496,7
3,0,0,6,1,55,1236,7
2,0,0,5,1,55,181,1
1,0,0,4,1,55,893,1
0,0,0,3,1,53,285,7
0,0,0,2,1,49,925,180
0,0,0,1,1,19,140,30
0,0,0,0,0,1,200,1
