@relation ionic
@attribute nissuesbycreator integer
@attribute nissuesbycreatorclosed integer
@attribute ncommitsbycreator integer
@attribute nissuescreatedinproject integer
@attribute nissuescreatedinprojectclosed integer
@attribute ncommitsinproject integer
@attribute issuecleanedbodylen integer
@attribute timeopen {0,90}

@data
22,19,39,195,162,945,51,0
23,20,39,196,163,945,142,0
0,0,0,197,163,950,856,0
0,0,0,198,163,950,195,0
1,1,1,198,163,945,90,0
0,0,0,199,164,940,300,0
144,118,25,200,165,937,165,0
145,119,29,201,167,940,70,0
1,0,0,202,168,940,548,0
2,1,0,203,171,962,229,0
3,1,0,204,171,962,245,0
103,69,1,124,87,761,0,90
0,0,0,205,171,955,251,0
3,2,16,62,38,625,96,0
8,5,19,92,63,690,49,0
4,1,0,206,174,964,1354,0
0,0,0,207,174,968,754,0
111,77,3,133,95,774,115,0
0,0,0,208,179,976,169,0
0,0,0,209,180,976,183,0
1,1,0,210,182,978,457,0
2,1,0,211,182,978,966,0
0,0,0,212,183,979,311,0
24,23,40,213,183,977,0,0
3,3,1,214,184,983,329,0
25,24,40,215,184,983,0,0
0,0,0,216,184,983,150,0
0,0,0,217,185,983,166,0
1,1,0,218,185,983,531,0
1,0,0,219,185,985,1522,0
76,50,1,93,64,690,65,0
0,0,0,220,186,987,237,0
1,0,0,221,186,987,312,0
146,124,35,222,186,987,163,0
2,0,0,223,186,987,64,0
147,124,35,224,186,987,69,0
0,0,2,225,186,989,314,90
1,0,2,226,186,989,443,0
26,24,40,227,186,989,1055,0
0,0,0,228,187,990,390,0
4,3,1,229,187,991,865,0
5,4,1,230,188,992,328,0
148,124,35,231,188,991,152,0
0,0,0,232,189,993,1578,0
1,0,0,233,189,994,211,0
149,124,36,234,189,996,132,0
3,0,0,235,189,1000,117,0
4,0,0,236,189,1000,14,0
0,0,0,237,189,1001,275,0
5,0,0,238,189,1001,228,0
6,5,2,239,189,1001,121,0
6,0,0,240,189,1001,37,0
150,124,36,241,191,1005,41,0
2,1,2,242,192,1007,166,0
1,0,0,243,193,1008,487,0
151,124,36,244,194,1010,152,0
