@relation steam-for-linux
@attribute nissuesbycreator integer
@attribute nissuesbycreatorclosed integer
@attribute ncommitsbycreator integer
@attribute nissuescreatedinproject integer
@attribute nissuescreatedinprojectclosed integer
@attribute ncommitsinproject integer
@attribute issuecleanedbodylen integer
@attribute timeopen {0,7}

@data
2,0,0,267,30,14,103,7
0,0,0,525,84,15,471,7
0,0,0,583,115,16,289,7
0,0,0,541,85,15,867,7
0,0,0,531,84,15,879,7
0,0,0,216,23,10,432,7
0,0,0,548,85,15,1294,0
1,0,0,598,116,18,133,0
0,0,0,605,117,18,549,0
0,0,0,128,1,8,177,7
1,0,0,42,0,5,254,7
1,0,0,607,119,18,586,7
3,0,0,469,64,14,34,7
0,0,0,559,92,15,157,7
0,0,0,225,26,14,1756,0
0,0,0,380,34,14,185,0
0,0,0,76,0,5,215,7
0,0,0,505,83,14,270,7
0,0,0,615,120,20,82,0
0,0,0,25,0,5,358,7
3,0,0,111,1,7,960,7
0,0,0,623,124,20,344,7
2,0,0,624,124,20,665,0
3,0,0,626,125,20,1261,0
0,0,0,628,126,20,348,0
1,0,0,691,132,22,249,0
14,1,0,681,131,20,301,0
0,0,0,643,128,20,411,0
16,2,0,697,134,23,285,7
3,0,0,698,134,23,118,7
0,0,0,692,133,23,245,0
6,1,0,467,64,14,2768,7
0,0,0,258,30,14,2697,7
0,0,0,314,30,14,2342,7
1,1,0,700,138,23,363,0
1,1,0,560,95,15,394,7
17,2,0,701,139,23,320,7
4,1,0,633,128,20,358,0
3,1,0,630,128,20,1260,0
0,0,0,704,140,23,972,0
0,0,0,674,131,20,104,0
0,0,0,215,23,10,731,7
0,0,0,74,0,5,3997,7
0,0,0,232,26,14,438,7
0,0,0,307,30,14,305,7
2,0,0,316,30,14,3512,7
0,0,0,539,85,15,615,7
1,0,0,528,84,15,802,7
0,0,0,673,129,20,314,0
0,0,0,51,0,5,3498,7
0,0,0,40,0,5,220,7
0,0,0,714,151,23,7479,7
0,0,0,715,151,23,2110,0
6,0,0,651,129,20,1824,0
