@relation ppsspp
@attribute nissuesbycreator integer
@attribute nissuesbycreatorclosed integer
@attribute ncommitsbycreator integer
@attribute nissuescreatedinproject integer
@attribute nissuescreatedinprojectclosed integer
@attribute ncommitsinproject integer
@attribute issuecleanedbodylen integer
@attribute timeopen {0,14}

@data
0,0,0,218,115,2364,964,14
23,9,1006,221,114,2372,174,14
0,0,0,224,117,2387,140,0
11,10,0,225,121,2403,273,14
0,0,0,226,125,2404,246,14
0,0,0,227,125,2405,455,0
0,0,0,228,125,2406,307,14
24,9,1033,229,125,2400,251,0
12,5,728,230,126,2398,1973,14
0,0,0,232,126,2396,111,0
17,11,206,233,126,2396,259,14
18,11,206,234,126,2396,201,14
1,1,0,234,125,2365,291,0
0,0,0,235,125,2365,64318,14
0,0,0,232,123,2358,41,14
22,9,991,230,124,2351,719,14
23,9,988,231,124,2347,662,0
1,0,0,232,124,2346,33,0
2,0,0,233,124,2343,121,14
3,0,0,234,125,2344,76,0
0,0,0,235,127,2346,486,14
0,0,0,237,127,2316,446,14
2,1,5,240,124,2307,420,14
1,0,0,243,122,2267,1762,14
0,0,143,240,122,2218,259,14
1,0,0,242,121,2206,280,14
13,5,642,244,122,2208,310,14
29,16,18,250,125,2213,68,14
6,3,0,200,97,2284,269,14
12,5,693,243,124,2283,2123,14
30,16,20,256,135,2224,190,14
7,4,1,259,136,2226,449,14
8,4,1,261,136,2226,847,14
15,5,647,262,135,2229,163,14
31,16,20,265,138,2254,309,14
4,2,3,265,138,2252,175,14
10,5,1,266,138,2251,255,14
11,5,1,267,138,2251,137,14
0,0,0,269,139,2251,550,14
14,9,0,274,140,2244,63,0
5,3,0,275,143,2245,114,14
2,0,1,239,125,2308,489,14
1,1,5,274,140,2251,287,14
6,6,0,276,143,2257,795,14
19,11,216,278,147,2257,632,14
1,0,152,279,147,2257,99,14
1,0,0,280,146,2255,242,14
0,0,0,279,146,2254,589,14
2,0,0,279,146,2256,560,14
0,0,0,280,146,2256,630,14
2,0,0,278,145,2254,415,14
