@relation appium
@attribute nissuesbycreator integer
@attribute nissuesbycreatorclosed integer
@attribute ncommitsbycreator integer
@attribute nissuescreatedinproject integer
@attribute nissuescreatedinprojectclosed integer
@attribute ncommitsinproject integer
@attribute issuecleanedbodylen integer
@attribute timeopen {0,1}

@data
0,0,7,235,146,546,831,1
4,1,0,236,145,546,143,1
1,0,4,237,145,545,1068,0
62,45,167,236,145,541,54,1
0,0,0,237,145,543,437,1
0,0,0,238,145,543,257,1
61,45,169,233,144,543,84,1
2,1,0,226,142,527,8852,1
0,0,0,224,136,502,275,1
59,42,158,226,136,502,70,1
60,42,158,227,136,502,55,1
61,42,158,228,136,502,197,1
0,0,0,229,134,502,450,0
0,0,0,227,135,502,3634,1
5,2,0,228,134,502,308,1
0,0,0,229,134,502,248,1
0,0,0,230,134,504,1459,1
0,0,0,231,134,501,901,0
61,42,159,232,135,502,82,0
1,0,0,230,132,492,4637,1
60,40,160,231,132,493,0,1
2,0,0,229,133,489,1397,1
60,40,158,230,133,491,146,1
1,0,0,231,133,485,1583,1
6,2,0,231,133,486,139,1
0,0,0,232,133,486,2194,1
3,2,0,232,133,487,111,1
0,0,0,232,133,490,252,1
60,41,154,231,134,489,460,1
61,41,153,233,133,486,109,1
61,41,155,230,132,483,148,1
5,3,189,232,134,483,2511,0
0,0,0,233,136,488,398,0
7,2,0,231,133,483,4232,0
1,0,0,234,137,488,140,1
1,0,0,234,137,488,277,1
3,0,0,228,135,486,422,1
2,1,0,228,133,485,346,0
0,0,0,230,133,485,1543,0
57,38,158,229,128,483,163,0
58,37,156,229,126,482,61,1
3,1,0,229,133,485,1518,0
5,3,0,230,122,481,4137,0
6,3,181,229,123,482,604,0
0,0,0,226,120,490,357,1
4,1,4,224,117,480,873,0
10,2,9,222,114,478,2664,0
0,0,0,221,135,485,309,1
4,3,0,229,122,481,1676,1
55,34,154,221,136,485,4074,0
56,34,155,222,136,487,504,0
4,3,0,223,137,487,400,1
5,3,0,224,137,487,453,0
0,0,0,225,136,490,426,1
0,0,0,225,135,488,1808,1
57,34,157,226,135,489,103,1
7,5,190,225,135,490,35,1
1,0,0,226,137,490,6874,1
58,35,158,227,137,490,190,0
0,0,0,229,137,489,1001,1
59,35,158,230,137,489,76,0
3,1,0,230,137,490,94,1
59,36,159,230,137,490,25,1
2,1,8,229,136,485,176,1
1,0,0,230,136,485,168,1
59,35,157,231,136,485,125,1
6,5,224,238,149,581,142,1
0,0,0,232,136,486,1279,1
0,0,0,230,137,489,247,1
0,0,5,230,137,486,508,0
1,1,0,231,137,486,1220,1
59,37,161,231,139,489,118,0
0,0,0,223,140,488,1018,1
1,1,1,221,140,487,2237,1
2,1,4,220,139,488,743,0
8,6,1,218,138,490,442,1
0,0,0,218,138,490,500,1
55,34,147,219,138,490,143,0
0,0,0,220,138,490,569,1
56,35,145,221,138,490,364,1
1,0,0,222,140,492,701,0
3,2,0,223,141,492,337,1
56,35,145,223,141,491,222,1
6,5,0,224,141,488,529,0
9,5,20,225,141,491,4187,1
11,5,20,227,142,491,659,1
12,5,20,228,142,491,589,1
13,5,20,229,142,491,136,1
4,2,0,227,141,492,679,1
9,6,1,225,141,494,778,1
1,0,0,226,142,496,38715,1
8,5,204,227,142,497,396,0
1,0,2,229,142,496,1157,0
0,0,0,230,142,496,466,0
0,0,0,230,144,499,1821,0
3,2,0,230,145,487,409,0
0,0,0,231,145,487,4724,1
4,2,0,232,146,487,592,0
2,1,2,232,146,487,109,1
8,5,198,231,144,486,69,1
2,1,0,232,145,490,555,1
1,0,0,233,146,491,423,1
9,6,202,233,145,488,146,1
14,5,26,233,142,494,191,0
5,2,0,234,143,495,427,0
0,0,0,235,143,495,169,0
0,0,0,225,141,474,447,1
4,1,2,243,171,824,462,1
89,69,181,246,169,760,78,1
3,2,3,233,167,495,578,0
4,3,3,234,168,495,1014,0
0,0,0,235,169,497,525,1
3,3,5,236,169,497,211,1
0,0,0,235,170,484,389,1
1,1,0,237,169,481,215,1
6,5,0,238,169,481,110,0
53,36,124,238,171,484,462,1
5,3,5,236,167,470,485,1
58,37,152,224,142,489,565,1
0,0,0,235,167,459,23907,0
15,8,36,237,167,460,0,0
0,0,0,238,168,457,362,1
53,33,119,237,168,463,321,1
54,33,120,238,169,464,1163,1
2,1,0,239,168,461,272,1
55,33,120,240,168,461,4,0
56,34,124,241,169,466,345,1
1,1,0,242,169,469,1429,0
2,1,0,243,169,469,1402,0
0,0,0,244,170,469,2437,1
9,7,190,243,170,464,43,0
56,34,126,244,170,464,222,0
1,0,0,245,170,466,1000,1
0,0,0,246,171,468,2404,0
1,1,0,247,172,472,163,1
2,1,0,248,172,472,1468,1
6,4,5,249,174,474,226,1
0,0,0,250,174,474,549,1
1,0,0,251,174,474,5060,0
57,34,128,252,174,474,17607,0
0,0,0,253,174,474,217,1
2,1,0,236,167,460,440,1
1,1,0,253,175,474,682,1
10,6,1,251,176,465,6396,1
1,1,0,252,176,465,7868,1
0,0,0,253,176,465,189,0
2,1,0,254,176,465,106,1
57,35,129,255,175,465,137,1
3,1,0,256,173,464,261,1
1,0,0,257,173,473,1132,1
3,1,0,250,173,469,205,1
0,0,0,251,173,471,4094,1
0,0,0,252,173,471,970,0
5,4,2,252,174,474,326,1
5,4,0,248,172,505,424,1
56,35,131,246,170,513,59,0
57,36,133,246,171,516,48,1
6,4,2,247,170,517,1615,1
58,36,133,248,170,517,125,1
0,0,0,247,174,514,325,1
0,0,0,247,174,512,218,1
3,1,0,249,174,512,263,1
0,0,0,249,174,522,640,1
1,1,0,242,173,531,1613,0
1,0,0,243,172,533,117,1
57,36,132,241,170,533,26,0
0,0,0,242,171,540,994,0
7,7,0,242,171,540,1012,0
0,0,0,242,172,540,252,1
11,7,1,243,173,542,7066,1
12,7,1,244,173,542,1777,1
9,7,250,243,170,546,36,1
4,4,0,244,170,547,4780,1
0,0,0,245,169,539,308,1
14,9,35,244,168,530,278,1
0,0,0,245,168,530,167,1
15,9,35,245,186,528,42,1
4,3,0,246,186,528,65,0
0,0,0,247,187,528,3587,0
0,0,0,248,188,528,19586,0
54,35,121,249,189,536,188,0
0,0,0,248,190,541,1192,0
55,36,120,246,189,539,59,1
6,6,2,247,188,539,1543,0
7,6,2,248,188,539,13532,0
0,0,0,248,190,544,5841,1
10,7,263,247,188,540,158,1
55,36,119,247,190,542,435,1
1,1,0,248,191,542,127,0
13,8,34,249,193,550,126,1
11,7,276,250,193,550,84,0
12,8,277,251,193,552,40,0
0,0,0,252,193,554,1023,1
0,0,0,253,193,556,360,0
1,1,0,254,193,561,1390,1
14,8,34,255,193,562,579,1
56,36,122,256,193,563,149,1
13,9,284,257,193,564,67,0
1,0,0,257,195,567,6013,0
57,36,126,258,194,574,2166,1
2,2,17,259,195,576,3046,1
57,36,127,254,193,577,554,1
0,0,0,255,194,587,155,0
1,0,0,256,194,587,113,0
2,0,0,257,194,587,234,0
3,0,0,258,194,587,175,0
4,0,0,259,194,587,398,0
5,0,0,260,194,587,238,0
0,0,0,260,201,594,2368,1
6,6,0,261,201,586,243,0
7,6,0,262,201,586,229,0
0,0,0,259,203,587,124,0
0,0,0,260,204,587,1896,1
1,1,0,261,206,586,1358,1
55,37,128,261,206,586,454,0
0,0,7,261,207,591,368,0
2,2,0,262,206,589,5558,1
0,0,0,263,206,590,1472,1
0,0,0,263,208,591,1193,1
0,0,0,262,208,591,499,0
0,0,0,258,211,595,3609,0
0,0,0,257,211,596,183,1
0,0,0,258,211,596,1156,0
0,0,0,259,211,596,410,1
1,1,0,259,212,597,39,0
53,39,131,260,213,600,151,1
0,0,0,261,215,609,4407,1
53,39,134,260,217,610,178,0
3,2,0,258,217,615,1512,0
53,40,136,255,216,618,81,0
0,0,0,255,217,611,219,0
0,0,0,256,217,611,232,1
1,1,0,256,218,611,988,0
0,0,0,256,218,610,380,1
0,0,0,257,218,610,266,0
8,8,0,254,218,610,201,1
9,8,0,255,218,610,433,1
0,0,0,256,218,610,4455,1
2,2,0,257,218,610,1319,0
8,8,1,256,217,615,515,1
14,8,37,256,217,615,145,1
0,0,0,239,149,581,394,1
0,0,2,257,242,617,164,1
1,0,2,258,242,617,589,1
10,8,0,259,243,617,231,1
0,0,0,260,243,617,243,0
1,2,0,261,251,630,129,1
4,3,0,262,252,633,6116,1
0,0,0,263,252,633,2763,1
0,0,0,264,252,633,616,1
0,0,0,265,252,633,961,0
52,46,137,266,252,637,128,1
15,14,45,267,252,637,52,1
1,1,0,265,254,640,88,1
0,0,0,266,254,640,279,0
51,48,136,262,255,637,490,0
51,48,136,263,256,637,384,0
1,1,0,262,259,641,3845,1
0,0,0,263,258,646,608,1
0,0,0,263,259,642,354,0
15,15,47,263,263,642,0,1
5,3,0,265,264,644,213,1
1,1,0,266,264,644,1717,1
0,0,0,267,264,644,1960,0
