@relation fuzzy-octo-tribble
@attribute nissuesbycreator integer
@attribute nissuesbycreatorclosed integer
@attribute ncommitsbycreator integer
@attribute nissuescreatedinproject integer
@attribute nissuescreatedinprojectclosed integer
@attribute ncommitsinproject integer
@attribute issuecleanedbodylen integer
@attribute timeopen integer
@data
229,173,130,229,173,130,0,1
230,173,130,230,173,130,0,1
232,173,130,232,173,130,45,7
231,173,130,231,173,130,67,7
233,173,130,233,173,130,0,1
237,178,135,237,178,135,0,7
234,175,132,234,175,132,0,1
151,113,85,151,113,85,84,30
267,191,143,267,191,143,0,1
256,185,140,256,185,140,78,1
255,185,140,255,185,140,0,1
257,185,140,257,185,140,0,1
266,190,142,266,190,142,0,1
268,195,146,268,195,146,0,1
265,190,142,265,190,142,0,1
269,197,148,269,197,148,0,1
270,198,149,270,198,149,0,1
271,198,149,271,198,149,0,1
272,198,149,272,198,149,0,1
238,184,139,238,184,139,0,7
239,184,139,239,184,139,0,7
240,184,139,240,184,139,36,7
241,184,139,241,184,139,0,7
243,184,139,243,184,139,0,7
242,184,139,242,184,139,46,7
244,184,139,244,184,139,0,7
246,184,139,246,184,139,0,7
247,184,139,247,184,139,0,7
248,184,139,248,184,139,0,7
250,184,139,250,184,139,0,7
249,184,139,249,184,139,0,7
251,184,139,251,184,139,0,7
253,185,140,253,185,140,0,1
252,185,140,252,185,140,0,1
254,185,140,254,185,140,0,1
258,185,140,258,185,140,0,1
259,185,140,259,185,140,0,1
260,185,140,260,185,140,0,1
262,188,140,262,188,140,0,1
263,188,140,263,188,140,0,1
264,189,141,264,189,141,0,1
261,188,140,261,188,140,0,1
273,200,151,273,200,151,0,1
274,200,151,274,200,151,64,14
276,215,161,276,215,161,0,7
277,215,161,277,215,161,47,7
282,217,164,282,217,164,0,1
285,218,165,285,218,165,0,7
286,218,165,286,218,165,0,1
287,218,165,287,218,165,73,7
288,219,166,288,219,166,233,7
289,220,167,289,220,167,0,7
290,220,167,290,220,167,121,1
292,221,168,292,221,168,0,1
293,221,168,293,221,168,0,1
294,221,168,294,221,168,0,7
295,221,168,295,221,168,0,7
296,221,168,296,221,168,0,7
298,221,168,298,221,168,115,7
299,221,168,299,221,168,0,7
303,226,170,303,226,170,59,7
305,228,173,305,228,173,141,7
306,228,173,306,228,173,28,7
307,228,173,307,228,173,44,7
308,229,173,308,229,173,0,1
309,229,173,309,229,173,0,1
310,230,174,310,230,174,0,14
312,240,180,312,240,180,0,1
313,241,182,313,241,182,0,1
314,246,185,314,246,185,0,1
316,247,186,316,247,186,0,1
317,250,187,317,250,187,84,1
318,251,188,318,251,188,150,1
331,260,188,331,260,188,0,1
332,260,188,332,260,188,0,1
335,260,188,335,260,188,0,1
336,260,188,336,260,188,0,7
337,261,188,337,261,188,0,7
334,260,188,334,260,188,0,7
341,269,188,341,269,188,0,7
342,269,188,342,269,188,0,7
