@relation docs
@attribute nissuesbycreator integer
@attribute nissuesbycreatorclosed integer
@attribute ncommitsbycreator integer
@attribute nissuescreatedinproject integer
@attribute nissuescreatedinprojectclosed integer
@attribute ncommitsinproject integer
@attribute issuecleanedbodylen integer
@attribute timeopen integer
@data
1,0,0,51,43,168,3502,1
28,22,155,52,45,168,1065,30
0,0,7,53,44,164,76,30
28,17,146,49,32,162,170,1
24,16,153,44,30,169,142,30
25,16,153,45,30,170,114,14
25,16,184,47,30,216,0,1
26,16,184,48,30,216,1,1
27,20,197,49,33,230,526,30
0,0,0,49,33,256,182,1
1,1,0,50,34,258,75,1
0,0,0,50,35,260,259,1
0,0,0,50,36,263,99,14
0,0,0,50,36,263,176,1
0,0,0,51,36,263,410,7
1,0,0,52,36,263,304,1
1,2,0,53,43,264,67,90
0,0,0,57,43,264,356,180
1,0,0,58,43,264,222,180
26,23,216,59,43,264,236,7
0,0,0,60,44,264,418,7
0,0,0,61,45,265,204,1
0,0,0,62,45,265,0,1
3,3,0,63,47,274,284,14
27,24,220,64,47,275,50,1
0,0,0,65,50,289,335,1
6,1,45,66,51,296,1,1
2,1,0,67,51,301,7,1
0,0,0,68,53,316,68,1
0,0,2,69,53,316,365,1
0,0,0,70,55,317,1229,1
2,0,0,71,55,317,343,1
0,0,0,72,58,321,186,1
23,24,257,70,57,328,159,90
5,3,0,71,57,328,282,180
24,24,257,72,57,328,71,90
25,24,256,73,56,331,88,30
7,2,55,73,56,332,130,180
1,0,10,74,57,335,0,1
0,0,0,75,59,340,519,1
5,2,0,76,59,340,341,1
25,25,265,77,61,345,303,1
8,2,56,78,62,348,166,1
0,0,0,79,63,352,151,1
5,2,0,79,63,355,75,1
26,26,276,80,63,357,0,365
9,3,56,81,64,360,170,180
0,0,0,80,64,356,194,1
27,26,277,82,64,359,878,30
0,0,0,83,64,359,445,1
0,0,0,84,65,350,103,180
29,26,265,85,65,350,181,7
0,0,0,84,62,362,493,7
0,0,2,82,54,338,352,1
1,1,0,83,54,335,181,1
27,20,242,85,56,341,277,90
28,20,251,86,58,353,100,1
29,21,254,90,59,359,134,7
2,2,0,91,59,362,202,1
11,3,68,92,60,362,117,30
30,21,263,93,60,374,277,1
31,21,265,94,60,376,417,180
12,3,68,95,62,379,198,90
32,24,266,96,64,379,50,365
0,0,0,96,69,380,745,180
1,0,0,97,69,380,437,180
2,0,0,98,69,380,148,90
0,0,5,98,68,385,470,180
31,23,267,96,65,387,42,14
0,0,2,96,63,392,213,14
0,0,1,96,62,387,23,1
0,0,0,98,63,388,107,7
31,23,255,98,64,390,220,1
0,0,0,100,67,395,255,1
33,25,260,101,68,395,250,180
5,0,17,46,30,215,81,365
2,1,2,99,69,407,401,90
34,27,261,104,70,401,124,30
1,0,0,96,66,350,137,7
27,22,221,95,66,347,79,30
31,23,265,97,63,394,210,90
28,24,220,96,68,348,24,14
5,1,33,80,56,322,83,180
28,20,206,81,56,322,63,1
29,21,205,82,55,322,143,14
28,20,177,69,44,284,461,90
27,20,175,67,43,278,56,30
28,20,175,68,43,278,99,30
29,21,177,67,43,282,125,30
4,1,17,61,37,268,126,1
0,0,0,98,69,361,344,30
26,22,169,56,38,286,94,7
0,0,0,57,37,277,928,30
1,0,0,58,37,276,192,14
0,0,0,55,34,356,160,7
5,2,6,56,34,355,77,7
6,2,6,57,34,355,144,7
0,0,0,57,34,353,683,7
1,0,0,58,34,353,433,1
0,0,0,59,34,352,179,7
0,0,0,61,33,351,396,7
2,0,41,61,33,352,225,7
0,0,0,62,33,352,744,1
6,2,5,63,33,352,408,1
2,0,0,64,33,352,138,90
3,0,0,65,33,352,65,7
25,20,196,66,33,352,100,7
26,24,196,67,39,356,173,1
27,25,201,68,42,361,129,90
7,3,5,68,44,388,270,1
0,0,0,69,45,388,61,30
4,1,0,69,47,413,52,1
0,0,0,71,52,418,698,1
0,0,0,72,53,420,325,1
7,6,9,73,54,420,335,1
5,3,0,74,62,423,61,1
3,1,33,74,63,423,239,14
2,1,0,75,63,423,340,14
0,0,0,76,63,423,400,14
0,0,0,72,55,412,351,1
0,0,0,73,55,414,193,30
0,0,0,74,55,416,261,90
0,0,0,75,56,417,204,180
6,4,0,76,56,420,116,1
0,0,0,77,57,423,253,1
0,0,0,78,58,425,301,1
4,1,38,77,59,433,90,90
0,0,0,78,59,439,142,1
0,0,0,79,60,439,1325,30
4,2,48,79,65,441,153,14
5,3,48,80,66,441,275,90
0,0,2,81,66,454,0,1
22,22,225,81,66,458,222,180
0,0,0,81,65,459,442,1
2,2,2,81,65,456,184,1
0,0,0,80,64,454,19,7
7,10,23,81,64,454,89,7
8,10,23,82,64,454,167,1
6,2,54,84,64,463,247,7
1,1,0,84,65,474,1308,14
2,1,46,86,65,475,647,1
21,18,239,86,66,477,220,1
23,19,239,88,68,485,74,30
0,0,0,90,70,496,310,7
0,0,0,90,70,491,105,1
0,0,0,89,72,492,341,1
0,0,0,91,72,489,157,14
2,1,0,93,72,487,2912,1
0,0,0,95,73,488,212,1
0,0,0,90,72,488,439,7
1,0,0,97,86,492,143,30
1,0,0,98,88,489,26,1
5,4,71,99,88,489,324,7
2,0,0,100,88,487,134,1
3,3,0,100,90,489,64,1
0,0,0,101,91,490,231,1
23,25,226,101,95,486,150,180
0,0,0,102,96,490,80,14
0,0,0,103,96,490,110,1
9,12,21,104,97,488,208,1
2,0,0,104,97,486,668,1
20,23,214,105,98,482,94,1
22,25,209,107,104,473,270,90
6,2,3,110,102,476,1079,1
0,0,0,111,102,477,279,1
7,2,3,112,102,477,415,1
0,0,0,110,105,476,393,90
7,7,77,108,104,466,154,14
0,0,0,109,103,457,237,1
2,2,0,109,101,438,325,1
9,12,23,110,102,438,427,7
8,7,77,111,101,427,567,7
0,0,0,110,102,438,315,1
1,0,0,110,105,454,238,1
15,19,185,111,106,455,33,90
0,0,0,92,93,327,991,1
9,9,66,90,86,307,170,7
0,0,0,90,85,312,348,1
13,12,123,92,86,315,176,1
14,12,123,93,86,315,54,1
0,0,0,89,79,340,213,30
1,0,0,88,78,337,298,30
0,0,0,92,76,327,141,1
0,0,0,91,76,329,28,7
2,1,0,89,70,314,100,1
8,4,3,87,71,296,105,30
9,4,3,88,71,296,0,30
10,4,3,89,71,296,0,30
11,4,3,90,71,296,0,30
12,4,3,91,71,295,0,30
3,2,0,94,71,296,526,30
16,14,140,95,72,300,425,1
0,0,0,95,72,299,174,1
0,0,0,95,73,300,42,1
0,0,0,91,72,276,805,1
8,7,56,92,73,271,92,1
0,0,6,93,74,272,371,1
16,17,118,93,75,272,63,1
14,16,109,80,68,272,107,1
15,13,109,81,57,270,238,1
0,0,0,83,55,271,474,1
4,2,0,80,53,270,445,1
17,13,111,81,52,272,216,1
0,0,0,79,52,293,453,30
13,7,1,80,55,296,120,30
12,2,1,79,50,296,231,30
0,0,0,81,55,300,2127,1
18,13,117,84,53,297,374,30
3,1,1,82,46,298,283,30
0,0,0,82,46,302,63,1
16,11,121,80,46,298,1092,14
0,0,0,80,44,298,150,1
7,4,52,81,43,299,51,1
17,12,122,82,44,300,1,1
18,12,122,83,44,300,722,1
5,4,0,84,48,304,293,1
1,1,0,85,49,304,121,1
2,0,0,83,52,312,282,1
7,5,55,89,54,320,602,14
0,0,0,90,54,325,323,1
5,4,0,88,56,329,344,1
1,1,0,91,57,331,137,1
21,17,123,96,56,326,290,1
0,0,0,96,58,307,31,1
