@relation slycat
@attribute nissuesbycreator integer
@attribute nissuesbycreatorclosed integer
@attribute ncommitsbycreator integer
@attribute nissuescreatedinproject integer
@attribute nissuescreatedinprojectclosed integer
@attribute ncommitsinproject integer
@attribute issuecleanedbodylen integer
@attribute timeopen integer
@data
25,13,40,72,40,374,23,7
27,13,40,74,40,374,131,1
28,13,40,75,40,374,24,1
29,13,40,76,40,374,23,1
30,13,40,77,40,374,24,1
32,16,40,79,43,396,70,90
34,16,40,81,43,396,150,90
35,16,40,82,43,396,90,90
5,3,17,83,44,400,0,1
0,0,18,84,47,408,94,1
1,1,20,85,51,418,228,90
5,2,121,88,52,426,81,90
2,1,22,89,52,426,157,30
3,1,23,90,54,427,0,1
4,2,23,91,55,427,0,1
6,3,23,93,56,426,136,14
7,3,23,94,56,426,191,90
20,17,176,96,60,432,78,1
22,17,176,98,60,432,107,1
6,6,23,99,61,433,212,7
23,19,179,101,62,438,484,1
20,10,0,109,65,477,396,1
21,11,0,110,66,477,250,7
7,7,30,107,65,462,380,7
9,8,36,111,67,487,37,1
10,8,36,112,67,487,119,90
11,9,46,113,69,503,151,30
12,9,46,114,69,503,102,30
8,7,31,108,65,463,103,14
13,9,46,115,69,507,161,1
14,10,49,116,70,510,121,1
23,13,0,119,74,522,66,30
16,12,54,121,74,523,207,1
6,2,91,122,76,565,333,7
9,6,29,117,81,606,35,1
24,13,0,120,74,523,78,30
7,4,90,119,83,601,90,7
12,7,36,121,82,589,63,1
25,15,0,122,83,591,689,90
26,15,0,124,84,600,501,1
9,4,90,120,83,598,151,7
14,9,42,127,87,645,0,1
16,11,42,129,89,645,92,7
21,17,284,126,87,618,146,7
18,18,341,127,94,697,0,14
20,18,341,129,95,697,127,90
21,18,341,130,95,697,123,90
19,18,341,128,94,697,0,30
22,18,341,131,95,697,0,30
23,18,341,132,95,697,99,30
24,18,341,133,95,697,379,7
25,18,345,134,96,701,0,1
26,19,346,135,97,703,54,1
27,19,346,136,97,704,94,1
18,12,50,137,100,715,0,90
20,12,54,121,87,700,73,14
26,14,412,96,77,723,0,14
25,14,412,95,77,723,0,7
29,18,420,80,69,710,0,1
24,16,418,60,55,684,0,1
