@relation combinedRandom10Repos
@attribute nissuesbycreator integer
@attribute nissuesbycreatorclosed integer
@attribute ncommitsbycreator integer
@attribute nissuescreatedinproject integer
@attribute nissuescreatedinprojectclosed integer
@attribute ncommitsinproject integer
@attribute issuecleanedbodylen integer
@attribute timeopen integer
@data
53,44,76,139,83,458,327,180
54,44,76,142,83,472,184,7
2,0,0,143,83,457,13,180
2,1,0,142,80,452,542,1
3,1,0,143,80,452,107,1
28,13,210,143,79,451,439,365
52,41,74,144,82,462,189,90
53,41,74,145,82,463,272,30
49,41,74,140,82,464,629,14
5,3,0,140,81,460,184,90
3,3,47,140,69,478,57,30
105,80,91,169,122,505,173,180
14,4,4,128,53,466,72,365
29,8,223,125,52,473,264,7
29,8,213,125,51,424,0,14
30,8,213,126,51,424,321,180
31,8,213,127,51,424,25,7
32,8,213,128,51,424,195,180
1,0,0,129,51,425,180,180
10,4,0,124,49,426,91,1
11,9,0,142,108,453,160,180
0,0,0,125,52,444,795,7
40,23,23,126,56,449,36,180
41,23,23,127,56,449,78,1
0,0,0,128,56,449,177,7
42,23,23,129,56,453,9,180
32,11,221,130,56,454,235,14
42,24,24,128,57,465,88,1
43,24,24,129,57,468,28,180
11,7,0,131,60,481,614,180
12,7,0,131,60,484,44,1
44,26,27,130,63,504,235,365
45,26,27,131,63,504,266,180
6,3,3,132,63,509,68,365
13,8,0,133,63,509,255,7
0,0,0,134,60,510,278,180
43,24,29,133,59,523,382,365
32,12,259,134,60,525,369,7
33,12,259,135,60,525,444,7
34,12,259,136,60,525,376,7
1,1,60,133,58,525,225,1
42,23,32,134,60,534,2,180
43,22,32,135,62,540,327,180
7,3,3,136,63,541,306,180
0,0,21,137,64,543,112,180
8,3,3,139,65,553,111,1
0,0,0,140,65,553,57,30
1,0,0,141,65,553,74,30
2,0,0,142,65,553,167,30
3,0,0,142,65,553,114,180
4,0,0,143,65,553,125,7
5,0,0,144,65,553,69,180
43,23,35,139,65,553,137,180
2,0,0,138,65,552,53,7
0,0,0,145,67,555,199,180
1,0,0,146,67,555,94,1
2,2,62,146,66,555,27,180
34,16,261,141,68,559,304,14
0,0,0,142,68,562,444,1
35,16,264,143,68,563,587,180
1,1,0,144,69,544,119,1
